traceID,grad,fls1,fls2,fls3,LogPosterior,AcceptRate,pout
43,0.2,0.110263279197,0.512566870421,0.742680233629,-83.698976727,0.0714285714286,-184.310169753
44,0.2,0.110263279197,0.512566870421,0.742680233629,-75.2902527081,0.0697674418605,-184.310169753
45,0.2,0.110263279197,0.512566870421,0.742680233629,-41.5535663154,0.0681818181818,-184.310169753
46,0.2,0.110263279197,0.512566870421,0.742680233629,-8.40851397902,0.0666666666667,-184.310169753
47,0.2,0.110263279197,0.512566870421,0.742680233629,-54.0024151394,0.0652173913043,-184.310169753
48,0.2,0.110263279197,0.512566870421,0.742680233629,-13.8933343034,0.063829787234,-184.310169753
49,0.2,0.110263279197,0.512566870421,0.742680233629,-22.4215048246,0.0625,-184.310169753
50,0.165904164252,0.107746006586,0.492749442538,0.53883580221,-53.474607292,0.0612244897959,-159.818213167
51,0.165904164252,0.107746006586,0.492749442538,0.53883580221,0.0,0.08,-159.818213167
52,0.165904164252,0.107746006586,0.492749442538,0.53883580221,-81.788541354,0.078431372549,-159.818213167
53,0.165904164252,0.107746006586,0.492749442538,0.53883580221,-84.4070624858,0.0769230769231,-159.818213167
54,0.165904164252,0.107746006586,0.492749442538,0.53883580221,-103.66244817,0.0754716981132,-159.818213167
55,0.165904164252,0.107746006586,0.492749442538,0.53883580221,-77.7549114815,0.0740740740741,-159.818213167
56,0.165904164252,0.107746006586,0.492749442538,0.53883580221,-82.036029802,0.0727272727273,-159.818213167
57,0.165904164252,0.107746006586,0.492749442538,0.53883580221,-67.0535261328,0.0714285714286,-159.818213167
58,0.165904164252,0.107746006586,0.492749442538,0.53883580221,-70.5843014684,0.0701754385965,-159.818213167
59,0.165904164252,0.107746006586,0.492749442538,0.53883580221,-59.3469214985,0.0689655172414,-159.818213167
60,0.165904164252,0.107746006586,0.492749442538,0.53883580221,-58.5994037779,0.0677966101695,-159.818213167
61,0.165904164252,0.107746006586,0.492749442538,0.53883580221,-23.4962168883,0.0666666666667,-159.818213167
62,0.165904164252,0.107746006586,0.492749442538,0.53883580221,-56.1018220708,0.0655737704918,-159.818213167
63,0.165904164252,0.107746006586,0.492749442538,0.53883580221,-34.7911666804,0.0645161290323,-159.818213167
64,0.165904164252,0.107746006586,0.492749442538,0.53883580221,-121.602099908,0.0634920634921,-159.818213167
65,0.165904164252,0.107746006586,0.492749442538,0.53883580221,-24.1505346936,0.0625,-159.818213167
66,0.165904164252,0.107746006586,0.492749442538,0.53883580221,-92.2968418422,0.0615384615385,-159.818213167
67,0.165904164252,0.107746006586,0.492749442538,0.53883580221,-103.112860369,0.0606060606061,-159.818213167
68,0.165904164252,0.107746006586,0.492749442538,0.53883580221,-92.1320764308,0.0597014925373,-159.818213167
69,0.165904164252,0.107746006586,0.492749442538,0.53883580221,-70.7024947802,0.0588235294118,-159.818213167
70,0.165904164252,0.107746006586,0.492749442538,0.53883580221,-50.803881167,0.0579710144928,-159.818213167
71,0.165904164252,0.107746006586,0.492749442538,0.53883580221,-100.694801449,0.0571428571429,-159.818213167
72,0.165904164252,0.107746006586,0.492749442538,0.53883580221,-117.758128453,0.056338028169,-159.818213167
73,0.165904164252,0.107746006586,0.492749442538,0.53883580221,-80.3221119177,0.0555555555556,-159.818213167
74,0.165904164252,0.107746006586,0.492749442538,0.53883580221,-79.0582912092,0.0547945205479,-159.818213167
75,0.165904164252,0.107746006586,0.492749442538,0.53883580221,-8.72249826062,0.0540540540541,-159.818213167
76,0.165904164252,0.107746006586,0.492749442538,0.53883580221,-53.1963384625,0.0533333333333,-159.818213167
77,0.165904164252,0.107746006586,0.492749442538,0.53883580221,-35.869549571,0.0526315789474,-159.818213167
78,0.165904164252,0.107746006586,0.492749442538,0.53883580221,-68.5592582715,0.0519480519481,-159.818213167
79,0.165904164252,0.107746006586,0.492749442538,0.53883580221,-84.0693438553,0.0512820512821,-159.818213167
80,0.165904164252,0.107746006586,0.492749442538,0.53883580221,-81.1280979777,0.0506329113924,-159.818213167
81,0.165904164252,0.107746006586,0.492749442538,0.53883580221,-25.8938775568,0.05,-159.818213167
82,0.193613326539,0.118829043042,0.530717577883,0.413957856156,-99.9016817364,0.0493827160494,-143.555165204
83,0.193613326539,0.118829043042,0.530717577883,0.413957856156,0.0,0.0609756097561,-143.555165204
84,0.193613326539,0.118829043042,0.530717577883,0.413957856156,-118.069719733,0.0602409638554,-143.555165204
85,0.193613326539,0.118829043042,0.530717577883,0.413957856156,-84.4847502053,0.0595238095238,-143.555165204
86,0.193613326539,0.118829043042,0.530717577883,0.413957856156,-52.361899619,0.0588235294118,-143.555165204
87,0.193613326539,0.118829043042,0.530717577883,0.413957856156,-105.094063606,0.0581395348837,-143.555165204
88,0.193613326539,0.118829043042,0.530717577883,0.413957856156,-118.571825582,0.0574712643678,-143.555165204
89,0.193613326539,0.118829043042,0.530717577883,0.413957856156,-111.589615495,0.0568181818182,-143.555165204
90,0.193613326539,0.118829043042,0.530717577883,0.413957856156,-88.0506133766,0.0561797752809,-143.555165204
91,0.193613326539,0.118829043042,0.530717577883,0.413957856156,-50.7127730582,0.0555555555556,-143.555165204
92,0.193613326539,0.118829043042,0.530717577883,0.413957856156,-138.029186856,0.0549450549451,-143.555165204
93,0.193613326539,0.118829043042,0.530717577883,0.413957856156,-61.2879597166,0.054347826087,-143.555165204
94,0.193613326539,0.118829043042,0.530717577883,0.413957856156,-45.1958852158,0.0537634408602,-143.555165204
95,0.193613326539,0.118829043042,0.530717577883,0.413957856156,-87.8120621203,0.0531914893617,-143.555165204
96,0.193613326539,0.118829043042,0.530717577883,0.413957856156,-92.5993888032,0.0526315789474,-143.555165204
97,0.193613326539,0.118829043042,0.530717577883,0.413957856156,-78.5497864438,0.0520833333333,-143.555165204
98,0.193613326539,0.118829043042,0.530717577883,0.413957856156,-37.0649323753,0.0515463917526,-143.555165204
99,0.193613326539,0.118829043042,0.530717577883,0.413957856156,-21.3034167248,0.0510204081633,-143.555165204
100,0.193613326539,0.118829043042,0.530717577883,0.413957856156,-62.6803711381,0.0505050505051,-143.555165204
101,0.172713568967,0.110626983748,0.560241319139,0.372556115099,-112.764535944,0.05,-129.33898512
102,0.172713568967,0.110626983748,0.560241319139,0.372556115099,0.0,0.0594059405941,-129.33898512
103,0.172713568967,0.110626983748,0.560241319139,0.372556115099,-102.114184544,0.0588235294118,-129.33898512
104,0.172713568967,0.110626983748,0.560241319139,0.372556115099,-98.9214852485,0.0582524271845,-129.33898512
105,0.172713568967,0.110626983748,0.560241319139,0.372556115099,-110.052109368,0.0576923076923,-129.33898512
106,0.172713568967,0.110626983748,0.560241319139,0.372556115099,-66.5988863351,0.0571428571429,-129.33898512
107,0.172713568967,0.110626983748,0.560241319139,0.372556115099,-89.3033527529,0.0566037735849,-129.33898512
108,0.172713568967,0.110626983748,0.560241319139,0.372556115099,-42.6743571653,0.0560747663551,-129.33898512
109,0.133123301045,0.0975596408769,0.60069075888,0.32780002343,-69.6383734861,0.0555555555556,-115.083086748
110,0.133123301045,0.0975596408769,0.60069075888,0.32780002343,0.0,0.0642201834862,-115.083086748
111,0.133123301045,0.0975596408769,0.60069075888,0.32780002343,-122.47432971,0.0636363636364,-115.083086748
112,0.133123301045,0.0975596408769,0.60069075888,0.32780002343,-124.955864688,0.0630630630631,-115.083086748
113,0.133123301045,0.0975596408769,0.60069075888,0.32780002343,-114.134216278,0.0625,-115.083086748
114,0.133123301045,0.0975596408769,0.60069075888,0.32780002343,-69.0761293927,0.0619469026549,-115.083086748
115,0.133123301045,0.0975596408769,0.60069075888,0.32780002343,-110.042732073,0.0614035087719,-115.083086748
116,0.133123301045,0.0975596408769,0.60069075888,0.32780002343,-71.5188304942,0.0608695652174,-115.083086748
117,0.133123301045,0.0975596408769,0.60069075888,0.32780002343,-70.6988543874,0.0603448275862,-115.083086748
118,0.133123301045,0.0975596408769,0.60069075888,0.32780002343,-93.0624145477,0.0598290598291,-115.083086748
119,0.133123301045,0.0975596408769,0.60069075888,0.32780002343,-88.1377717996,0.0593220338983,-115.083086748
120,0.133123301045,0.0975596408769,0.60069075888,0.32780002343,-86.3317303656,0.0588235294118,-115.083086748
121,0.133123301045,0.0975596408769,0.60069075888,0.32780002343,-36.4934747646,0.0583333333333,-115.083086748
122,0.133123301045,0.0975596408769,0.60069075888,0.32780002343,-134.253422442,0.0578512396694,-115.083086748
123,0.133123301045,0.0975596408769,0.60069075888,0.32780002343,-138.438758111,0.0573770491803,-115.083086748
124,0.133123301045,0.0975596408769,0.60069075888,0.32780002343,-61.5734055496,0.0569105691057,-115.083086748
125,0.133123301045,0.0975596408769,0.60069075888,0.32780002343,-86.3750451664,0.0564516129032,-115.083086748
126,0.133123301045,0.0975596408769,0.60069075888,0.32780002343,-102.33337355,0.056,-115.083086748
127,0.133123301045,0.0975596408769,0.60069075888,0.32780002343,-55.0411241223,0.0555555555556,-115.083086748
128,0.133123301045,0.0975596408769,0.60069075888,0.32780002343,-98.6732817536,0.0551181102362,-115.083086748
129,0.133123301045,0.0975596408769,0.60069075888,0.32780002343,-105.516154687,0.0546875,-115.083086748
130,0.133123301045,0.0975596408769,0.60069075888,0.32780002343,-112.30069141,0.0542635658915,-115.083086748
131,0.133123301045,0.0975596408769,0.60069075888,0.32780002343,-109.505780553,0.0538461538462,-115.083086748
132,0.133123301045,0.0975596408769,0.60069075888,0.32780002343,-102.999142015,0.0534351145038,-115.083086748
133,0.133123301045,0.0975596408769,0.60069075888,0.32780002343,-110.957159763,0.0530303030303,-115.083086748
134,0.133123301045,0.0975596408769,0.60069075888,0.32780002343,-54.3869872156,0.0526315789474,-115.083086748
135,0.133123301045,0.0975596408769,0.60069075888,0.32780002343,-108.908585296,0.0522388059701,-115.083086748
136,0.133123301045,0.0975596408769,0.60069075888,0.32780002343,-75.1649165183,0.0518518518519,-115.083086748
137,0.133123301045,0.0975596408769,0.60069075888,0.32780002343,-61.7722422837,0.0514705882353,-115.083086748
138,0.133123301045,0.0975596408769,0.60069075888,0.32780002343,-133.413125334,0.0510948905109,-115.083086748
139,0.133123301045,0.0975596408769,0.60069075888,0.32780002343,-37.3709828164,0.0507246376812,-115.083086748
140,0.133123301045,0.0975596408769,0.60069075888,0.32780002343,-117.05513679,0.0503597122302,-115.083086748
141,0.133123301045,0.0975596408769,0.60069075888,0.32780002343,-114.470275766,0.05,-115.083086748
142,0.133123301045,0.0975596408769,0.60069075888,0.32780002343,-99.5592520924,0.0496453900709,-115.083086748
143,0.133123301045,0.0975596408769,0.60069075888,0.32780002343,-101.682852954,0.0492957746479,-115.083086748
144,0.133123301045,0.0975596408769,0.60069075888,0.32780002343,-70.4886735527,0.048951048951,-115.083086748
145,0.133123301045,0.0975596408769,0.60069075888,0.32780002343,-91.3976907902,0.0486111111111,-115.083086748
146,0.133123301045,0.0975596408769,0.60069075888,0.32780002343,-68.9026229204,0.048275862069,-115.083086748
147,0.133123301045,0.0975596408769,0.60069075888,0.32780002343,-88.1091668836,0.0479452054795,-115.083086748
148,0.133123301045,0.0975596408769,0.60069075888,0.32780002343,-113.955978926,0.047619047619,-115.083086748
149,0.133123301045,0.0975596408769,0.60069075888,0.32780002343,-121.57684507,0.0472972972973,-115.083086748
150,0.133123301045,0.0975596408769,0.60069075888,0.32780002343,-121.588564159,0.0469798657718,-115.083086748
151,0.133123301045,0.0975596408769,0.60069075888,0.32780002343,-65.0665916108,0.0466666666667,-115.083086748
152,0.133123301045,0.0975596408769,0.60069075888,0.32780002343,-59.5290672523,0.046357615894,-115.083086748
153,0.133123301045,0.0975596408769,0.60069075888,0.32780002343,-100.136108363,0.0460526315789,-115.083086748
154,0.133123301045,0.0975596408769,0.60069075888,0.32780002343,-121.478411602,0.0457516339869,-115.083086748
155,0.133123301045,0.0975596408769,0.60069075888,0.32780002343,-108.908156429,0.0454545454545,-115.083086748
156,0.133123301045,0.0975596408769,0.60069075888,0.32780002343,-89.56430579,0.0451612903226,-115.083086748
157,0.133123301045,0.0975596408769,0.60069075888,0.32780002343,-133.647056819,0.0448717948718,-115.083086748
158,0.133123301045,0.0975596408769,0.60069075888,0.32780002343,-71.5123309063,0.0445859872611,-115.083086748
159,0.133123301045,0.0975596408769,0.60069075888,0.32780002343,-61.385563572,0.0443037974684,-115.083086748
160,0.133123301045,0.0975596408769,0.60069075888,0.32780002343,-121.186528478,0.0440251572327,-115.083086748
161,0.133123301045,0.0975596408769,0.60069075888,0.32780002343,-22.6347105177,0.04375,-115.083086748
162,0.133123301045,0.0975596408769,0.60069075888,0.32780002343,-129.15193435,0.0434782608696,-115.083086748
163,0.133123301045,0.0975596408769,0.60069075888,0.32780002343,-119.391971681,0.0432098765432,-115.083086748
164,0.133123301045,0.0975596408769,0.60069075888,0.32780002343,-101.156244751,0.0429447852761,-115.083086748
165,0.133123301045,0.0975596408769,0.60069075888,0.32780002343,-80.9200514724,0.0426829268293,-115.083086748
166,0.133123301045,0.0975596408769,0.60069075888,0.32780002343,-80.2945935259,0.0424242424242,-115.083086748
167,0.133123301045,0.0975596408769,0.60069075888,0.32780002343,-97.2212340417,0.0421686746988,-115.083086748
168,0.133123301045,0.0975596408769,0.60069075888,0.32780002343,-98.8953716936,0.0419161676647,-115.083086748
169,0.133123301045,0.0975596408769,0.60069075888,0.32780002343,-127.421353889,0.0416666666667,-115.083086748
170,0.133123301045,0.0975596408769,0.60069075888,0.32780002343,-78.8344176607,0.0414201183432,-115.083086748
171,0.133123301045,0.0975596408769,0.60069075888,0.32780002343,-122.294865077,0.0411764705882,-115.083086748
172,0.133123301045,0.0975596408769,0.60069075888,0.32780002343,-92.9676537127,0.0409356725146,-115.083086748
173,0.133123301045,0.0975596408769,0.60069075888,0.32780002343,-121.736792303,0.0406976744186,-115.083086748
174,0.133123301045,0.0975596408769,0.60069075888,0.32780002343,-98.6927609624,0.0404624277457,-115.083086748
175,0.133123301045,0.0975596408769,0.60069075888,0.32780002343,-112.462457635,0.0402298850575,-115.083086748
176,0.133123301045,0.0975596408769,0.60069075888,0.32780002343,-139.105202148,0.04,-115.083086748
177,0.133123301045,0.0975596408769,0.60069075888,0.32780002343,-114.872227688,0.0397727272727,-115.083086748
178,0.133123301045,0.0975596408769,0.60069075888,0.32780002343,-88.7820040006,0.0395480225989,-115.083086748
179,0.133123301045,0.0975596408769,0.60069075888,0.32780002343,-46.7180407656,0.0393258426966,-115.083086748
180,0.133123301045,0.0975596408769,0.60069075888,0.32780002343,-105.466232924,0.0391061452514,-115.083086748
181,0.133123301045,0.0975596408769,0.60069075888,0.32780002343,-96.1151137459,0.0388888888889,-115.083086748
182,0.133123301045,0.0975596408769,0.60069075888,0.32780002343,-85.7332323718,0.0386740331492,-115.083086748
183,0.133123301045,0.0975596408769,0.60069075888,0.32780002343,-99.6088984403,0.0384615384615,-115.083086748
184,0.133123301045,0.0975596408769,0.60069075888,0.32780002343,-137.152478332,0.0382513661202,-115.083086748
185,0.133123301045,0.0975596408769,0.60069075888,0.32780002343,-74.1441181713,0.0380434782609,-115.083086748
186,0.133123301045,0.0975596408769,0.60069075888,0.32780002343,-95.7669759914,0.0378378378378,-115.083086748
187,0.133123301045,0.0975596408769,0.60069075888,0.32780002343,-101.547397148,0.0376344086022,-115.083086748
188,0.133123301045,0.0975596408769,0.60069075888,0.32780002343,-30.7373261316,0.0374331550802,-115.083086748
189,0.133123301045,0.0975596408769,0.60069075888,0.32780002343,-70.8169394935,0.0372340425532,-115.083086748
190,0.133123301045,0.0975596408769,0.60069075888,0.32780002343,-86.7003155709,0.037037037037,-115.083086748
191,0.133123301045,0.0975596408769,0.60069075888,0.32780002343,-113.75651157,0.0368421052632,-115.083086748
192,0.133123301045,0.0975596408769,0.60069075888,0.32780002343,-142.830607129,0.0366492146597,-115.083086748
193,0.133123301045,0.0975596408769,0.60069075888,0.32780002343,-114.525835404,0.0364583333333,-115.083086748
194,0.133123301045,0.0975596408769,0.60069075888,0.32780002343,-122.376363639,0.0362694300518,-115.083086748
195,0.133123301045,0.0975596408769,0.60069075888,0.32780002343,-126.999162788,0.0360824742268,-115.083086748
196,0.133123301045,0.0975596408769,0.60069075888,0.32780002343,-72.4972125768,0.0358974358974,-115.083086748
197,0.133123301045,0.0975596408769,0.60069075888,0.32780002343,-81.7799362108,0.0357142857143,-115.083086748
198,0.133123301045,0.0975596408769,0.60069075888,0.32780002343,-111.789849843,0.0355329949239,-115.083086748
199,0.133123301045,0.0975596408769,0.60069075888,0.32780002343,-18.765137994,0.0353535353535,-115.083086748
200,0.133123301045,0.0975596408769,0.60069075888,0.32780002343,-116.848937186,0.035175879397,-115.083086748
201,0.133123301045,0.0975596408769,0.60069075888,0.32780002343,-111.228865717,0.035,-115.083086748
202,0.133123301045,0.0975596408769,0.60069075888,0.32780002343,-74.154742083,0.0348258706468,-115.083086748
203,0.133123301045,0.0975596408769,0.60069075888,0.32780002343,-85.78715232,0.0346534653465,-115.083086748
204,0.133123301045,0.0975596408769,0.60069075888,0.32780002343,-88.959616057,0.0344827586207,-115.083086748
205,0.133123301045,0.0975596408769,0.60069075888,0.32780002343,-96.8496980203,0.0343137254902,-115.083086748
206,0.133123301045,0.0975596408769,0.60069075888,0.32780002343,-59.8941643238,0.0341463414634,-115.083086748
207,0.133123301045,0.0975596408769,0.60069075888,0.32780002343,-87.4215429866,0.0339805825243,-115.083086748
208,0.133123301045,0.0975596408769,0.60069075888,0.32780002343,-46.4330976432,0.0338164251208,-115.083086748
209,0.133123301045,0.0975596408769,0.60069075888,0.32780002343,-56.2383161784,0.0336538461538,-115.083086748
210,0.133123301045,0.0975596408769,0.60069075888,0.32780002343,-83.6850657252,0.0334928229665,-115.083086748
211,0.133123301045,0.0975596408769,0.60069075888,0.32780002343,-103.307393614,0.0333333333333,-115.083086748
212,0.133123301045,0.0975596408769,0.60069075888,0.32780002343,-61.8369106886,0.0331753554502,-115.083086748
213,0.133123301045,0.0975596408769,0.60069075888,0.32780002343,-98.0563017746,0.0330188679245,-115.083086748
214,0.133123301045,0.0975596408769,0.60069075888,0.32780002343,-69.71739521,0.0328638497653,-115.083086748
215,0.133123301045,0.0975596408769,0.60069075888,0.32780002343,-106.181142236,0.0327102803738,-115.083086748
216,0.133123301045,0.0975596408769,0.60069075888,0.32780002343,-26.4582730857,0.0325581395349,-115.083086748
217,0.133123301045,0.0975596408769,0.60069075888,0.32780002343,-86.7463143997,0.0324074074074,-115.083086748
218,0.133123301045,0.0975596408769,0.60069075888,0.32780002343,-80.1880329862,0.0322580645161,-115.083086748
219,0.133123301045,0.0975596408769,0.60069075888,0.32780002343,-82.9531883509,0.0321100917431,-115.083086748
220,0.133123301045,0.0975596408769,0.60069075888,0.32780002343,-18.1331089911,0.0319634703196,-115.083086748
221,0.133123301045,0.0975596408769,0.60069075888,0.32780002343,-108.421297892,0.0318181818182,-115.083086748
222,0.133123301045,0.0975596408769,0.60069075888,0.32780002343,-33.4661888721,0.0316742081448,-115.083086748
223,0.133123301045,0.0975596408769,0.60069075888,0.32780002343,-84.3132625891,0.0315315315315,-115.083086748
224,0.133123301045,0.0975596408769,0.60069075888,0.32780002343,-102.19801077,0.0313901345291,-115.083086748
225,0.133123301045,0.0975596408769,0.60069075888,0.32780002343,-111.371694339,0.03125,-115.083086748
226,0.133123301045,0.0975596408769,0.60069075888,0.32780002343,-129.57916427,0.0311111111111,-115.083086748
227,0.133123301045,0.0975596408769,0.60069075888,0.32780002343,-61.623211765,0.0309734513274,-115.083086748
228,0.133123301045,0.0975596408769,0.60069075888,0.32780002343,-30.7910545508,0.0308370044053,-115.083086748
229,0.133123301045,0.0975596408769,0.60069075888,0.32780002343,-51.6214913295,0.030701754386,-115.083086748
230,0.133123301045,0.0975596408769,0.60069075888,0.32780002343,-82.6627300728,0.0305676855895,-115.083086748
231,0.133123301045,0.0975596408769,0.60069075888,0.32780002343,-81.6788138499,0.0304347826087,-115.083086748
232,0.133123301045,0.0975596408769,0.60069075888,0.32780002343,-81.7356335281,0.030303030303,-115.083086748
233,0.123210285508,0.0957606965453,0.56337229779,0.314240705952,-106.737815885,0.0301724137931,-116.885116152
234,0.123210285508,0.0957606965453,0.56337229779,0.314240705952,-1.802029404,0.0343347639485,-116.885116152
235,0.123210285508,0.0957606965453,0.56337229779,0.314240705952,-90.2651387665,0.034188034188,-116.885116152
236,0.123210285508,0.0957606965453,0.56337229779,0.314240705952,-83.100266026,0.0340425531915,-116.885116152
237,0.123210285508,0.0957606965453,0.56337229779,0.314240705952,-107.997324974,0.0338983050847,-116.885116152
238,0.123210285508,0.0957606965453,0.56337229779,0.314240705952,-83.7955755347,0.0337552742616,-116.885116152
239,0.123210285508,0.0957606965453,0.56337229779,0.314240705952,-105.949417781,0.0336134453782,-116.885116152
240,0.123210285508,0.0957606965453,0.56337229779,0.314240705952,-67.8062750962,0.0334728033473,-116.885116152
241,0.123210285508,0.0957606965453,0.56337229779,0.314240705952,-110.062074157,0.0333333333333,-116.885116152
242,0.123210285508,0.0957606965453,0.56337229779,0.314240705952,-83.8139756199,0.0331950207469,-116.885116152
243,0.123210285508,0.0957606965453,0.56337229779,0.314240705952,-47.0783870889,0.0330578512397,-116.885116152
244,0.123210285508,0.0957606965453,0.56337229779,0.314240705952,-9.36941138235,0.0329218106996,-116.885116152
245,0.123210285508,0.0957606965453,0.56337229779,0.314240705952,-120.752377194,0.0327868852459,-116.885116152
246,0.123210285508,0.0957606965453,0.56337229779,0.314240705952,-103.578586726,0.0326530612245,-116.885116152
247,0.123210285508,0.0957606965453,0.56337229779,0.314240705952,-17.1764730187,0.0325203252033,-116.885116152
248,0.123210285508,0.0957606965453,0.56337229779,0.314240705952,-76.3121146133,0.0323886639676,-116.885116152
249,0.123210285508,0.0957606965453,0.56337229779,0.314240705952,-111.931900872,0.0322580645161,-116.885116152
250,0.123210285508,0.0957606965453,0.56337229779,0.314240705952,-108.21490438,0.0321285140562,-116.885116152
251,0.123210285508,0.0957606965453,0.56337229779,0.314240705952,-81.5003590999,0.032,-116.885116152
252,0.123210285508,0.0957606965453,0.56337229779,0.314240705952,-95.8145555477,0.0318725099602,-116.885116152
253,0.123210285508,0.0957606965453,0.56337229779,0.314240705952,-40.181773665,0.031746031746,-116.885116152
254,0.123210285508,0.0957606965453,0.56337229779,0.314240705952,-70.4122432747,0.0316205533597,-116.885116152
255,0.123210285508,0.0957606965453,0.56337229779,0.314240705952,-61.376562495,0.0314960629921,-116.885116152
256,0.123210285508,0.0957606965453,0.56337229779,0.314240705952,-101.338189359,0.0313725490196,-116.885116152
257,0.123210285508,0.0957606965453,0.56337229779,0.314240705952,-83.2059210612,0.03125,-116.885116152
258,0.123210285508,0.0957606965453,0.56337229779,0.314240705952,-104.209342335,0.0311284046693,-116.885116152
259,0.123210285508,0.0957606965453,0.56337229779,0.314240705952,-68.5480104113,0.031007751938,-116.885116152
260,0.123210285508,0.0957606965453,0.56337229779,0.314240705952,-57.3097243167,0.030888030888,-116.885116152
261,0.123210285508,0.0957606965453,0.56337229779,0.314240705952,-87.0886007548,0.0307692307692,-116.885116152
262,0.123210285508,0.0957606965453,0.56337229779,0.314240705952,-90.0555472608,0.0306513409962,-116.885116152
263,0.123210285508,0.0957606965453,0.56337229779,0.314240705952,-35.8696572137,0.030534351145,-116.885116152
264,0.123210285508,0.0957606965453,0.56337229779,0.314240705952,-52.1821564954,0.0304182509506,-116.885116152
265,0.123210285508,0.0957606965453,0.56337229779,0.314240705952,-62.8569786983,0.030303030303,-116.885116152
266,0.123210285508,0.0957606965453,0.56337229779,0.314240705952,-92.2572569823,0.0301886792453,-116.885116152
267,0.123210285508,0.0957606965453,0.56337229779,0.314240705952,-39.4014643649,0.0300751879699,-116.885116152
268,0.123210285508,0.0957606965453,0.56337229779,0.314240705952,-48.5709048685,0.0299625468165,-116.885116152
